date_of_birth,primary_department,annual_salary,job_title,drexel_id,drexel_id,full_name
1/21/1964,Mechanical Engineering and Mechanics,106559,Professor,rys11,rys11,Rickeisha Suite
3/20/1961,Mechanical Engineering and Mechanics,96650,Professor,rys50,rys50,Rebecca Signore
11/20/1981,History,95655,Professor,rys76,rys76,Raja Schaar
3/4/1994,"""Civil",100187,Professor,rz359,rz359,Ricardo Zapata
1/1/1959,Global Studies and Modern Languages,92928,Professor,rz432,rz432,Rumman Zaman
2/22/1992,Chemical and Biological Engineering,107176,Professor,sa482,sa482,Sultan Aitzhan
9/5/1950,"""Civil",97072,Professor,sa702,sa702,Sreejita Arnab
8/24/1985,Criminology & Justice Studies,86390,Professor,sab72,sab72,Sam Baldwin
4/6/1977,Mathematics,86589,Professor,sac32,sac32,Stephanie Cunningham
2/19/1950,Electrical and Computer Engineering,95467,Professor,sac54,sac54,Scott Cooper
1/14/1977,Chemical and Biological Engineering,84710,Payroll Administrator,sac79,sac79,Steven Cartwright
4/25/1977,Biology,91256,Professor,sae75,sae75,Susan Epstein
3/21/1951,"""Civil",34730,Science Librarian,sag496,sag496,Steve Gallegos
8/13/1967,"""Biodiversity",107897,Professor,sah133,sah133,Sughra Husain
1/11/1994,Psychological and Brain Sciences,112708,Professor,sah28,sah28,Stephen Huxta
7/13/1968,English & Philosophy,99121,Professor,sah301,sah301,Scott Horowitz
7/22/1987,,69063,Drexel Central Coordinator,saj51,saj51,Steven Johnson
11/3/1964,Criminology & Justice Studies,109867,Professor,sak733,sak733,Stacy Kline
11/5/1961,"""Biodiversity",87054,Professor,sak92,sak92,Stefanie Kroll
4/28/1957,"""Biodiversity",64532,Designer,sal28,sal28,Stephen Lehrke
10/6/1983,Engineering Leadership and Society,108437,Professor,sal72,sal72,Stephen Lombardi
2/17/1981,English & Philosophy,36827,Science Librarian,sal77,sal77,Steve Lyons
9/27/1970,Chemical and Biological Engineering,103803,Professor,sam68,sam68,Sherrie Madia
6/8/1970,"""Civil",102254,Professor,sam774,sam774,Scott McCreary
11/15/1983,Engineering Leadership and Society,83097,Professor,sam96,sam96,Stephen Mastro
9/6/1978,English & Philosophy,108129,Professor,sar11,sar11,Sara Rove
3/11/1963,English & Philosophy,102816,Professor,sar26,sar26,Susan Rutkowsky
8/22/1984,Sociology,90231,Professor,sar51,sar51,Stefania Revelli
2/28/1994,Chemistry,101263,Professor,sas29,sas29,Scott Stein
8/28/1968,Chemical and Biological Engineering,94349,Professor,sas66,sas66,Stacey Staab
1/18/1988,Global Studies and Modern Languages,104764,Professor,sas90,sas90,Sara Scheller
1/27/1992,History,43524,Technician,sas93,sas93,Susan Spitz
2/5/1994,Psychological and Brain Sciences,107525,Professor,sas95,sas95,Sarah Smathers
11/2/1975,Psychological and Brain Sciences,94154,Professor,sb183,sb183,Stefania Baita
4/27/1985,Politics,83623,Professor,sb656,sb656,Sriram Balasubramanian
4/24/1977,Sociology,111507,Professor,sbb56,sbb56,Stephen Bates
11/20/1951,Psychological and Brain Sciences,30482,Receptionist/Scheduler,sbb95,sbb95,Steven Brewer
8/12/1967,Chemical and Biological Engineering,95959,Professor,sbk656,sbk656,Susanne Kriete
10/23/1968,English & Philosophy,48108,Learning Specialist,sbm64,sbm64,Sheryl Mcclure
9/19/1991,,38571,Janitor,sbm862,sbm862,Sandra Messer
9/2/1984,Chemical and Biological Engineering,82114,Professor,sbp50,sbp50,Shruti Patel
3/27/1984,Chemistry,86224,Professor,sbw17,sbw17,Sarah Wenger
9/28/1961,Engineering Leadership and Society,74958,Human Resources,sbw66,sbw66,Sylvia Windsor
5/8/1985,Mechanical Engineering and Mechanics,93026,Professor,sc109,sc109,Suresh Chandran
5/28/1978,History,111470,Professor,sc739,sc739,Simon Cleveland
2/4/1953,"""Biodiversity",87533,Professor,sc905,sc905,Stephen Cantando
5/18/1958,Engineering Leadership and Society,108118,Professor,sc995,sc995,Shi-Chieh Cheng
12/17/1958,Psychological and Brain Sciences,84140,Clinician,sce83,sce83,Sally Elliott
5/8/1991,Chemistry,90855,Professor,scf86,scf86,Stephanie Feldman
3/24/1984,Chemical and Biological Engineering,59206,Psychologist,scg109,scg109,Shirley Gonzalez
2/4/1983,History,93831,Professor,sck732,sck732,Stephen Kupchella
12/7/1969,Criminology & Justice Studies,89181,Professor,sck84,sck84,Shannon Kaplan
7/22/1975,Mathematics,106807,Professor,scl41,scl41,Samuel Lee
11/25/1962,,30660,Public Safety Officer,scm54,scm54,Stella Mckenzie
6/15/1974,Communication,83409,Professor,scn86,scn86,Sarah Napoli
6/12/1971,Engineering Leadership and Society,103915,Professor,scr44,scr44,Stephen Rafferty
1/23/1982,History,56638,Academic Advisor,scv28,scv28,Sylvia Vannoy
3/11/1995,Engineering Leadership and Society,90390,Professor,sd195,sd195,Steve Dolph
11/15/1981,Criminology & Justice Studies,83755,Professor,sd274,sd274,Salvatore Dragone
9/13/1968,"""Biodiversity",28612,Reference Librarian,sdb34,sdb34,Susan Blackford
2/21/1957,History,108318,Professor,sdb769,sdb769,Scott Bacon
6/25/1969,Physics,99439,Research Manager,sdc10,sdc10,Stephanie Church
9/19/1978,Criminology & Justice Studies,101645,Professor,sdf34,sdf34,Susan Fuchs
3/6/1993,Physics,111165,Professor,sdg783,sdg783,Samuel Gearhart
10/14/1965,,66110,Drexel Central Coordinator,sdj134,sdj134,Sandra James
9/5/1973,Engineering Leadership and Society,72804,Psychologist,sdm468,sdm468,Sammy Moore
7/16/1990,Communication,71311,Psychologist,sds71,sds71,Shirley Stien
3/17/1970,Politics,53870,Software Engineer,sds83,sds83,Sandra Sok
10/15/1967,Communication,89084,Professor,sdt163,sdt163,Scott Tattar
8/21/1981,Sociology,83107,Professor,sdt37,sdt37,Som Tyagi
6/10/1957,"""Civil",92023,Clinician,sdt77,sdt77,Sydney Tyson
11/26/1986,Communication,95058,Professor,sdt98,sdt98,Summer Thompson
10/26/1976,Psychological and Brain Sciences,97959,Professor,se653,se653,Steve Earth
1/26/1977,History,104181,Professor,sea625,sea625,Stacey Ake
1/3/1975,Physics,90865,Professor,seb437,seb437,Susan Bell
11/9/1960,History,104635,Professor,seb61,seb61,Susan Batastini
6/17/1955,Electrical and Computer Engineering,92576,Senior Advisor,seb73,seb73,Shirley Burns
7/3/1986,,43130,Public Safety Officer,seb91,seb91,Sharron Byars
10/19/1987,Chemical and Biological Engineering,96736,Professor,sed18,sed18,Steven Denisevicz
6/7/1951,Materials Science and Engineering,105930,Professor,sed72,sed72,Susan Deutsch
12/11/1959,Chemistry,103525,Payroll Administrator,sef93,sef93,Shannon Fulcher
6/1/1976,Criminology & Justice Studies,83822,Research Manager,seg30,seg30,Sharon Gray
6/4/1953,"""Civil",100829,Professor,seg841,seg841,Sarah Galbraith
1/27/1986,Global Studies and Modern Languages,92924,Adjunct Instructor,sej829,sej829,Salena Jones
3/24/1978,English & Philosophy,104611,Professor,sel46,sel46,Stephen Lankenau
7/17/1988,Chemical and Biological Engineering,100031,Professor,sem39,sem39,Sammy Munsch
12/12/1952,Biology,107291,Professor,sep19,sep19,Shaunna Pitzer
2/28/1979,Politics,96969,Professor,sep479,sep479,Stevi Parker
3/10/1972,Mathematics,107163,Professor,sf496,sf496,Sandra Friedman
5/4/1974,Materials Science and Engineering,98786,Professor,sf755,sf755,Salvatore Falletta
2/2/1993,Chemical and Biological Engineering,93967,Professor,sfg30,sfg30,Stephen Gambescia
7/21/1965,Chemical and Biological Engineering,111146,Professor,sfg66,sfg66,Simon Giszter
5/15/1967,Sociology,110624,Professor,sfl75,sfl75,Sally Lawton
9/27/1968,Materials Science and Engineering,111477,Professor,sfs22,sfs22,Stephen Samendinger
4/3/1954,Politics,103715,Professor,sfs44,sfs44,Sheila Sandapen
4/3/1969,Communication,56874,Psychologist,sfs98,sfs98,Simone Shoffner
4/11/1959,Mechanical Engineering and Mechanics,111349,Professor,sfw58,sfw58,Sheri Watson
10/20/1958,Communication,86605,Professor,sg611,sg611,Sara Girotto
2/9/1992,Communication,112308,Professor,sg659,sg659,Sarah Grogan
6/12/1993,Materials Science and Engineering,93463,Professor,sgb142,sgb142,Stacy Bronte
3/26/1951,Sociology,108119,Professor,sgb53,sgb53,Sean Bailey
12/6/1987,Communication,106648,Program Coordinator,sgd96,sgd96,Steven Dillard
10/1/1978,Biology,83984,Professor,sgh598,sgh598,Stacy Hohenleitner
5/15/1972,Psychological and Brain Sciences,86139,Professor,sh702,sh702,Snehal Hora
4/27/1983,Global Studies and Modern Languages,93918,Professor,sha95,sha95,Sumer Al-Ani
2/2/1976,Mechanical Engineering and Mechanics,100577,Senior Advisor,shb15,shb15,Stacia Blank
4/5/1952,"""Biodiversity",88762,Professor,shb56,shb56,Suzan Blacher
2/24/1966,Mathematics,62026,Assistant Professor,shg71,shg71,Sherri Green
6/25/1984,Global Studies and Modern Languages,96815,Professor,shm82,shm82,Sara McElroy
1/5/1965,"""Biodiversity",94521,Professor,shp73,shp73,Sharrona Pearl
7/15/1961,"""Civil",92813,Professor,shs58,shs58,Samuel Szewczyk
9/25/1984,English & Philosophy,97423,Professor,sib183,sib183,Sherry Brandt-Rauf
8/14/1960,"""Civil",96448,Professor,sj288,sj288,Sonali Jain
7/21/1972,Global Studies and Modern Languages,84653,Professor,sj326,sj326,Shahin Jabbari
11/5/1975,Criminology & Justice Studies,106300,Professor,sj485,sj485,Stephen Joyce
3/2/1983,Biology,83893,Professor,sj801,sj801,Sunmi Jung
2/25/1992,Global Studies and Modern Languages,58092,Systems Analyst,sjb35,sjb35,Sammie Barrett
7/13/1959,Mechanical Engineering and Mechanics,94313,Professor,sjb47,sjb47,Sebastien Bradley
1/17/1964,Mathematics,96606,Research Professor,sjc603,sjc603,Shaun Crook
1/3/1973,Biology,95137,Professor,sje20,sje20,Samuel Emory
7/11/1954,Psychological and Brain Sciences,101934,Professor,sjf68,sjf68,Stuart Fineman
10/17/1973,Physics,98202,Program Coordinator,sjg75,sjg75,Steven Greenwood
2/14/1960,Sociology,107594,Clinician,sjh19,sjh19,Shane Hanley
2/21/1950,Chemistry,125725,Executive Director,sjh499,sjh499,Stephan Harman
4/12/1955,Politics,104432,Program Coordinator,sjh521,sjh521,Sheri Hammond
5/5/1977,Criminology & Justice Studies,97004,Adjunct Instructor,sjj66,sjj66,Steven Johnson
11/8/1963,"""Biodiversity",85277,Professor,sjl38,sjl38,Sarah Leuzzi
7/17/1975,Sociology,87355,Professor,sjm14,sjm14,Steven May
9/10/1991,Physics,110898,Finance Coordinator,sjm93,sjm93,Shirley Merrick
2/4/1981,,38046,Public Safety Officer,sjo54,sjo54,Steven Ogden
11/4/1987,Electrical and Computer Engineering,44686,Reference Librarian,sjp484,sjp484,Sean Pinks
7/26/1994,Criminology & Justice Studies,89568,Professor,sjp955,sjp955,Sharon Pierce
3/27/1983,Materials Science and Engineering,97316,Professor,sjs136,sjs136,Sarah Steinwachs
4/28/1973,Communication,85811,Professor,sjt75,sjt75,Simon Tickell
6/6/1961,Criminology & Justice Studies,111928,Professor,sk284,sk284,Seung-Lae Kim
1/26/1965,Biology,109967,Professor,sk604,sk604,Susan Kristiniak
4/16/1953,Chemical and Biological Engineering,84116,Professor,sk954,sk954,Samuel Kipp
11/12/1981,Politics,89524,Professor,sk966,sk966,Sergey Kruhlov
4/16/1988,Physics,82681,Professor,skb35,skb35,Sujata Bhatia
5/18/1958,Mathematics,72757,Assistant Professor,skb58,skb58,Shirley Bottoms
8/15/1991,Materials Science and Engineering,94112,Adjunct Instructor,skd641,skd641,Shameka Deweese
8/13/1976,Sociology,87739,Professor,skg66,skg66,Sophie Geagan
7/4/1956,Chemistry,94272,Professor,skg88,skg88,Sarah Gift
6/22/1953,Materials Science and Engineering,107977,Professor,skj12,skj12,Shannon Jacobsen
4/19/1968,Global Studies and Modern Languages,88616,Professor,skk33,skk33,Shiriki Kumanyika
4/11/1990,Global Studies and Modern Languages,102806,Professor,skl18,skl18,Sophia Larson
3/17/1991,Criminology & Justice Studies,96378,Professor,skl97,skl97,Sarah Lippmann
3/15/1952,English & Philosophy,101321,Professor,skm72,skm72,Sally Miller
7/16/1978,Sociology,84432,Professor,skr17,skr17,Stanley Ridgley
10/26/1992,Physics,92702,Research Professor,skw34,skw34,Scott Woodward
12/8/1951,Chemistry,101313,Professor,skw38,skw38,Stacia Wilkins
1/13/1984,Chemical and Biological Engineering,83594,Professor,sl206,sl206,Shannon Lacek
4/15/1950,"""Civil",108181,Professor,sl479,sl479,Sean Lawson
11/5/1990,Global Studies and Modern Languages,111370,Professor,slb42,slb42,Scarlett Bellamy
5/5/1986,Sociology,88674,Professor,slb94,slb94,Sandra Bloom
6/4/1986,Electrical and Computer Engineering,95853,Professor,slb99,slb99,Saraelena Becker
3/10/1991,English & Philosophy,99616,Research Professor,slc51,slc51,Sonya Crittendon
2/1/1950,Politics,84393,Professor,slc54,slc54,Shannon Corey
6/18/1992,"""Biodiversity",111554,Professor,slc95,slc95,Shannon Capps
8/7/1968,Sociology,95334,Professor,sle216,sle216,Shannon Edwards
8/2/1988,Mechanical Engineering and Mechanics,94868,Professor,slh25,slh25,Shelley Hickey
3/1/1980,Global Studies and Modern Languages,96829,Professor,slh44,slh44,Spencer Hopkins
6/13/1979,Politics,88822,Professor,sll681,sll681,Shelly LaPrince
10/25/1961,Politics,84383,Professor,slm37,slm37,Stephen McMillan
12/5/1962,Psychological and Brain Sciences,112194,Professor,slm59,slm59,Shari Moskow
10/20/1984,History,88108,Professor,slm96,slm96,Sarah McQuade
7/9/1995,Communication,94653,Professor,sls37,sls37,Sterling Shaw
12/3/1966,History,46131,Learning Specialist,slt78,slt78,Scott Turner
4/28/1961,Biology,108289,Professor,slt957,slt957,Shawnna Thomas-EL
4/21/1960,Not Applicable,139560,Dean,slw384,slw384,Sharon Walker
1/19/1961,Psychological and Brain Sciences,83089,Professor,slw57,slw57,Seth Welles
10/1/1959,Mechanical Engineering and Mechanics,100249,Professor,sm382,sm382,Samantha Mercanti-Anthony
2/22/1972,"""Civil",83290,Professor,sm656,sm656,Sreyashi Mukherjee
8/28/1990,Materials Science and Engineering,112130,Professor,sm827,sm827,Sienna Medina
4/16/1985,Psychological and Brain Sciences,84186,Professor,sm851,sm851,Spiros Mancoridis
5/26/1991,Materials Science and Engineering,108827,Professor,sma13,sma13,Stephanie Abruzzo
12/12/1961,History,93673,Professor,sma36,sma36,Salina Almanzar
9/3/1980,"""Civil",84106,Professor,sma41,sma41,Suzanne Ariza
9/20/1958,English & Philosophy,60482,Administrative Coordinator,smb13,smb13,Sally Bouchard
4/23/1963,Psychological and Brain Sciences,97969,Professor,smb26,smb26,Susan Burke
8/17/1965,English & Philosophy,99677,Professor,smb59,smb59,Sam Bever
8/13/1951,"""Biodiversity",106664,Professor,smb71,smb71,Sharrelle Barber
6/11/1955,Engineering Leadership and Society,97248,Professor,smb943,smb943,Sharon Brubaker
2/3/1974,Communication,56145,Talent Acquistion Consultant,smb97,smb97,Steven Brackley
8/27/1989,Chemistry,57344,Accountant,smc15,smc15,Steven Cheeks
4/24/1975,Mathematics,110286,Payroll Administrator,smc25,smc25,Sandra Cates
10/9/1957,,62855,Drexel Central Coordinator,smd44,smd44,Sam Dionne
5/10/1980,"""Civil",98538,Professor,sme786,sme786,Sharon Erwin
11/24/1989,Sociology,106296,Senior Advisor,smf79,smf79,Sally Frederick
8/22/1967,"""Civil",109413,Professor,smg50,smg50,Sam Giancarli
12/6/1955,Mechanical Engineering and Mechanics,105908,Professor,smg83,smg83,Samuel Goldstein
5/12/1967,Electrical and Computer Engineering,83473,Professor,smh73,smh73,Shannon Hitchcock
8/14/1978,Psychological and Brain Sciences,106343,Professor,smh86,smh86,Shawkat Hammoudeh
10/6/1984,History,95323,Professor,smk63,smk63,Steven Kurtz
11/25/1955,History,82830,Professor,smm11,smm11,Shawna Morse
9/12/1976,"""Biodiversity",103623,Professor,smm44,smm44,Susan McGinley
12/10/1964,"""Civil",88194,Professor,smm66,smm66,Susan Magee
2/18/1967,Sociology,109742,Professor,smm72,smm72,Stephanie Manasse
12/25/1980,Chemical and Biological Engineering,103592,Program Coordinator,smn29,smn29,Susan Nicholson
7/1/1994,History,94327,Professor,smo997,smo997,Safiyyah Okoye
9/8/1968,Electrical and Computer Engineering,64970,Research Coordinator,smp247,smp247,Scott Pavlas
2/6/1989,Chemistry,98285,Professor,smp324,smp324,Sonia Pascua
12/25/1958,Communication,109480,Professor,smq15,smq15,Scott Quitel
8/26/1977,History,30134,Science Librarian,smr35,smr35,Stella Rouse
6/23/1978,"""Civil",60158,Research Coordinator,smr90,smr90,Sue Ripley
6/9/1956,Criminology & Justice Studies,83284,Professor,sms138,sms138,Susan Solecki
8/20/1977,Electrical and Computer Engineering,175500,Executive Director,sms16,sms16,Shane Siegel
1/9/1959,Materials Science and Engineering,96108,Adjunct Instructor,sms96,sms96,Shawn Simpson
11/12/1963,Electrical and Computer Engineering,97226,Professor,smt786,smt786,Sara Tomaszewski
2/25/1977,English & Philosophy,71257,Accountant,smt94,smt94,Saundra Taylor
8/1/1956,Sociology,57798,Software Engineer,smw13,smw13,Sharilyn Williams
12/26/1956,"""Biodiversity",183868,Program Director,smw28,smw28,Sara Wilcox
8/24/1953,Criminology & Justice Studies,87275,Professor,smw794,smw794,Susan White
11/10/1966,Biology,89188,Professor,snh44,snh44,Sequoyah Hunter-Cuyjet
2/23/1983,Chemistry,162641,Executive Director,snh50,snh50,Soon Holman
8/2/1951,Politics,97690,Professor,snk528,snk528,Shirin Karsan
12/8/1985,Materials Science and Engineering,109713,Professor,snm94,snm94,Seyed Mostafavi
9/13/1960,Mathematics,101820,Professor,sns222,sns222,Samir Shah
7/10/1979,Chemical and Biological Engineering,91177,Professor,so984,so984,Sean O'Donnell
8/28/1987,Biology,98853,Professor,sob42,sob42,Sam Beane
11/2/1972,Materials Science and Engineering,109812,Professor,sp817,sp817,Sungchul Park
9/7/1959,Mechanical Engineering and Mechanics,83180,Professor,spg11,spg11,Sean Grimes
6/8/1963,Chemistry,93627,Professor,spg385,spg385,Susanna Gilbertson
12/7/1986,English & Philosophy,96635,Professor,sph36,sph36,Stephen Hansen
1/21/1951,Psychological and Brain Sciences,74987,Talent Acquistion Consultant,sph74,sph74,Stella Harper
12/6/1986,Chemistry,96855,Professor,spj795,spj795,Steven Jennings
11/1/1989,Mechanical Engineering and Mechanics,109170,Professor,spm35,spm35,Stephen Mullin
1/15/1976,Politics,100239,Professor,sps11,sps11,Scott Sigman
9/1/1979,Electrical and Computer Engineering,109863,Adjunct Instructor,sps256,sps256,Sandra Smith
5/4/1966,"""Civil",107021,Senior Advisor,sps35,sps35,Susan Studer
3/5/1960,Politics,106388,Professor,spu49,spu49,Sarah Ulrich
2/12/1954,Electrical and Computer Engineering,96464,Professor,spv64,spv64,Sherryl Vogel
11/25/1963,Electrical and Computer Engineering,98765,Department Head,spw26,spw26,Steven Weber
6/22/1989,Psychological and Brain Sciences,84734,Professor,spw335,spw335,Steven Weber
9/19/1955,"""Civil",112073,Professor,spw66,spw66,Steven Wrenn
10/25/1972,History,84689,Professor,sr195,sr195,Stefan Rank
4/11/1991,Global Studies and Modern Languages,105519,Professor,sr765,sr765,Shadi Rezapour
6/5/1959,,45731,Public Safety Officer,srb975,srb975,Scott Beamon
3/15/1959,,47985,Public Safety Officer,src29,src29,Sharon Curtis
12/5/1982,Physics,37595,Event Services Specialist,src45,src45,Sam Court
2/6/1970,Electrical and Computer Engineering,72567,Academic Advisor,srf49,srf49,Shawn Fitz
6/10/1954,Chemical and Biological Engineering,112673,Finance Coordinator,srg37,srg37,Shirlene Garbe
10/4/1971,Mathematics,95903,Program Coordinator,srg751,srg751,Samuel Giunta
10/18/1982,English & Philosophy,39287,Event Services Specialist,srh86,srh86,Shawna Holmes
4/16/1992,Mechanical Engineering and Mechanics,92750,Senior Advisor,srj96,srj96,Samuel Jones
6/13/1953,Communication,104223,Professor,srm82,srm82,Sarina Miller
1/15/1951,Biology,99413,Professor,srs46,srs46,Steven Sher
12/21/1980,History,93827,Professor,srv558,srv558,Samantha Volpe
3/22/1982,Electrical and Computer Engineering,97084,Professor,srv73,srv73,Sheila Vaidya
4/28/1985,"""Biodiversity",92649,Professor,srw62,srw62,Spencer Ward
6/8/1957,English & Philosophy,94371,Professor,srz54,srz54,Serena Zelezny
1/23/1989,History,92053,Professor,ss205,ss205,Shefali Sharma
4/22/1982,"""Civil",100132,Professor,ss226,ss226,Srinivasan Swaminathan
1/26/1951,Engineering Leadership and Society,93096,Professor,ss494,ss494,Samuel Scheer
