date_of_birth,living_address,is_communter,email,student_program_type,phone,home_address,majors,minors,annual_financial_aid_award,outstanding_balances,drexel_id,drexel_id,drexel_id,drexel_id,full_name
11/8/2001,703 Elizabeth Barcus Way,0,pll55@drexel.edu,Undergraduate,821-148-9259,703 Elizabeth Barcus Way,Bachelor of Science in Engineering Technology in Engineering Technology,,18600.0,0.0,pll55,pll55,pll55,pll55,Pamela Lori Luke
10/7/2001,4876 Norris Road,0,plo244@drexel.edu,Undergraduate,919-747-1477,4876 Norris Road,Bachelor of Science in Business Administration in Business (General),Minor in Interdisciplinary Problem Solving,16200.0,0.0,plo244,plo244,plo244,plo244,Paula Leigh Osterhout
3/28/2001,4770 Balboa Way,0,plp59@drexel.edu,Graduate,202-340-8910,4770 Balboa Way,"Master of Science in Teaching, Learning and Curriculum",,18600.0,74.88,plp59,plp59,plp59,plp59,Paul Larry Palomino
2/16/1985,1061 Sumatra Street,0,plr67@drexel.edu,Undergraduate,390-121-9568,1061 Sumatra Street,Bachelor of Arts in Sociology,,18600.0,81.64,plr67,plr67,plr67,plr67,Patricia Lorine Rader
11/8/2003,3777 Mowry Avenue,0,pls424@drexel.edu,Undergraduate,518-249-6374,3777 Mowry Avenue,Bachelor of Science in User Experience and Interaction Design,,18600.0,0.0,pls424,pls424,pls424,pls424,Patricia Lucille Sheppard
11/16/1999,4438 Maine Avenue,0,plw621@drexel.edu,Graduate,529-797-1148,4438 Maine Avenue,Master of Science in Business Analytics in Business Analytics,,16200.0,51.25,plw621,plw621,plw621,plw621,Paula Linda Westphal
8/12/2000,11150 Sun Valley Drive,0,plz28@drexel.edu,Undergraduate,617-478-9213,11150 Sun Valley Drive,Bachelor of Science in Dance - Part-time Professional,Minor in Actuarial Science,18600.0,0.0,plz28,plz28,plz28,plz28,Pamela Linda Zurcher
7/24/2004,39247 Sundale Drive,0,pmb41@drexel.edu,Undergraduate,906-659-1217,39247 Sundale Drive,"Bachelor of Arts in English, Literary Studies Concentration",,20000.0,0.0,pmb41,pmb41,pmb41,pmb41,Patricia Madeline Beatty
9/15/2004,"""115 N. 32nd Street Philadelphia",0,pmb59@drexel.edu,Undergraduate,689-858-2562,"""115 N. 32nd Street Philadelphia",Bachelor of Arts in Entrepreneurship & Innovation 3-year Option,,18600.0,0.0,pmb59,pmb59,pmb59,pmb59,Perry Mary Bergman
6/5/2004,"""223 N. 34th Street Philadelphia",0,pmb94@drexel.edu,Undergraduate,783-788-9773,"""223 N. 34th Street Philadelphia",Bachelor of Science in Digital Media and Virtual Production,,16200.0,79.73,pmb94,pmb94,pmb94,pmb94,Patricia Martha Beacom
5/28/2000,330 Michell Court,0,pmc696@drexel.edu,Graduate,980-899-5309,330 Michell Court,Master of Public Health in Environmental and Occupational Health,Minor in Technology,16200.0,35.9,pmc696,pmc696,pmc696,pmc696,Pamela Mayra Clark
4/1/2000,3072 The Alameda,0,pmc71@drexel.edu,Undergraduate,288-662-5349,3072 The Alameda,Bachelor of Science in Nutrition and Foods,,18600.0,0.0,pmc71,pmc71,pmc71,pmc71,Pedro Max Chapman
10/6/2001,3377 Sandstone Court,0,pmd66@drexel.edu,Graduate,906-278-9141,3377 Sandstone Court,Master of Science in Clinical Research Organization & Management,,20000.0,0.0,pmd66,pmd66,pmd66,pmd66,Pamela Mellie Deshotel
11/21/2001,10881 Northforde Drive,0,pme443@drexel.edu,Undergraduate,908-245-5192,10881 Northforde Drive,Bachelor of Science in Business Administration in Real Estate Management and Development,,16200.0,0.0,pme443,pme443,pme443,pme443,Patrick Michael Evans
5/17/2004,6148 Avon Avenue,0,pme60@drexel.edu,Graduate,684-418-6519,6148 Avon Avenue,"Doctor of Philosophy in Ecology, Evolution, and Earth Systems",,18600.0,64.01,pme60,pme60,pme60,pme60,Paul Mark Ennis
12/10/2000,"""3200 Chestnut Street Philadelphia",0,pmg41@drexel.edu,Undergraduate,461-766-4498,"""3200 Chestnut Street Philadelphia",Bachelor of Science in Physics,,20000.0,0.0,pmg41,pmg41,pmg41,pmg41,Philip Michael Goularte
11/25/1999,"""223 N. 34th Street Philadelphia",0,pmg64@drexel.edu,Undergraduate,587-584-7598,"""223 N. 34th Street Philadelphia",Bachelor of Science in Photography,Minor in Computer Crime,20000.0,95.41,pmg64,pmg64,pmg64,pmg64,Patricia Michele Gumm
1/21/2004,622 Thomas Street,0,pmg81@drexel.edu,Graduate,739-735-5061,622 Thomas Street,Master of Laws in Health Care and Pharmaceutical Compliance (LLM) - Quarter Calendar,,16200.0,0.0,pmg81,pmg81,pmg81,pmg81,Peter Michael Gabrelcik
12/13/2001,512 Tennyson Road,0,pmk276@drexel.edu,Undergraduate,606-222-7843,512 Tennyson Road,Bachelor of Science in Biomedical Engineering in Biomedical Engineering,,18600.0,0.0,pmk276,pmk276,pmk276,pmk276,Paul Michael Kendall
2/11/2000,4738 Mallard Common,0,pmk54@drexel.edu,Undergraduate,246-440-9710,4738 Mallard Common,Bachelor of Arts in Environmental Studies and Sustainability,,20000.0,0.0,pmk54,pmk54,pmk54,pmk54,Peter Michael Keil
4/21/2000,"""101 N 34th Street Philadelphia",0,pml412@drexel.edu,Undergraduate,628-306-9575,"""101 N 34th Street Philadelphia",Bachelor of Science in Health Sciences,,16200.0,53.64,pml412,pml412,pml412,pml412,Preston Michael Leonard
7/18/2000,"""223 N. 34th Street Philadelphia",0,pmm20@drexel.edu,Undergraduate,746-869-1779,"""223 N. 34th Street Philadelphia",Bachelor of Science in Business Administration in Business (General),,18600.0,0.0,pmm20,pmm20,pmm20,pmm20,Pamela Melissa Mclaughlin
11/17/1999,"""325 N. 15th Street Philadelphia",0,pmn57@drexel.edu,Undergraduate,301-438-8623,"""325 N. 15th Street Philadelphia",Bachelor of Science in Graphic Design,,20000.0,0.0,pmn57,pmn57,pmn57,pmn57,Pamela Maria Nelson
10/18/2000,826 Webster Street,0,pmo28@drexel.edu,Graduate,839-152-9922,826 Webster Street,Master of Science in Materials Science and Engineering,,20000.0,34.64,pmo28,pmo28,pmo28,pmo28,Penny Mary Ortiz
1/19/1999,2747 68th Avenue,0,pmp53@drexel.edu,Graduate,435-946-5341,2747 68th Avenue,Master of Science in Learning Technologies,,20000.0,0.0,pmp53,pmp53,pmp53,pmp53,Peter Morris Polo
5/4/2001,3819 Vineyard Avenue,0,pmp75@drexel.edu,Undergraduate,405-320-8197,3819 Vineyard Avenue,Bachelor of Science in Hospitality Management in Hospitality Management,,20000.0,34.83,pmp75,pmp75,pmp75,pmp75,Paul Michael Poole
7/15/1983,4231 Miramonte Way,0,pmr75@drexel.edu,Undergraduate,606-656-4317,4231 Miramonte Way,Bachelor of Science in Business Administration in General Business,,20000.0,0.0,pmr75,pmr75,pmr75,pmr75,Pam Mui Roberts
8/16/2002,6925 Lariat Lane,0,pmr80@drexel.edu,Graduate,916-407-5140,6925 Lariat Lane,Master of Science in Interdisciplinary Health Sciences,Minor in Criminal Justice,20000.0,46.49,pmr80,pmr80,pmr80,pmr80,Phoebe Marguerite Rahim
5/9/2001,4231 Miramonte Way,0,pmr978@drexel.edu,Graduate,591-471-7365,4231 Miramonte Way,Master of Science in Construction Management,Minor in Business Analytics,18600.0,0.0,pmr978,pmr978,pmr978,pmr978,Paul Merlin Remmers
7/6/1999,26466 Mockingbird Lane,0,pms63@drexel.edu,Undergraduate,739-924-7559,26466 Mockingbird Lane,Bachelor of Science in Mathematics,Minor in Italian Studies,18600.0,94.68,pms63,pms63,pms63,pms63,Patricia Michelle Scelzo
11/2/2001,1234 Carmel Street,0,pms88@drexel.edu,Graduate,953-273-5450,1234 Carmel Street,Doctor of Philosophy in Mechanical Engineering and Mechanics,,16200.0,0.0,pms88,pms88,pms88,pms88,Paula Mellissa Small
12/18/1999,3905 Lyceum Avenue,0,pms904@drexel.edu,Graduate,568-851-2057,3905 Lyceum Avenue,"Doctor of Philosophy in Biomedical Science (PhD: School of Biomedical Engineering, Science and Health Systems)",,18600.0,0.0,pms904,pms904,pms904,pms904,Peggy Michelle Smart
6/3/2003,3365 Wyndham Drive,0,pmt907@drexel.edu,Graduate,435-728-2815,3365 Wyndham Drive,"Master of Science(MS) in Ecology, Evolution, and Earth Systems",,20000.0,59.27,pmt907,pmt907,pmt907,pmt907,Paul Michael Thomas
12/19/2004,4231 Miramonte Way,0,pmw38@drexel.edu,Graduate,289-737-2366,4231 Miramonte Way,Master of Science in Robotics and Autonomy,,16200.0,0.0,pmw38,pmw38,pmw38,pmw38,Phyllis Mary Wright
9/17/2003,1481 Stannage Avenue,0,pmw482@drexel.edu,Undergraduate,902-529-7781,1481 Stannage Avenue,"Bachelor of Arts in English, Literary Studies Concentration",Minor in Computer Science,18600.0,41.64,pmw482,pmw482,pmw482,pmw482,Pamela Martha Walsh
1/16/1999,"""3320 Powelton Avenue Philadelphia",0,pmw58@drexel.edu,Undergraduate,947-169-4762,"""3320 Powelton Avenue Philadelphia",Bachelor of Science in Business Administration in Management Information Systems,,20000.0,32.14,pmw58,pmw58,pmw58,pmw58,Paul Michael Wallace
7/1/1999,4770 Balboa Way,0,pmw60@drexel.edu,Graduate,862-264-6249,4770 Balboa Way,Master of Science in Global and International Education,,18600.0,0.0,pmw60,pmw60,pmw60,pmw60,Petra Myesha Williams
3/12/2003,"""3175 John F Kennedy Boulevard Philadelphia",0,pmw636@drexel.edu,Undergraduate,245-337-8442,"""3175 John F Kennedy Boulevard Philadelphia",Bachelor of Arts in Law,,16200.0,0.0,pmw636,pmw636,pmw636,pmw636,Peggy Myra Willett
7/15/1999,12156 Oslo Drive,0,pmw70@drexel.edu,Graduate,517-306-8116,12156 Oslo Drive,Master of Science in Health and Rehabilitation Sciences,Minor in Business Administration,20000.0,0.0,pmw70,pmw70,pmw70,pmw70,Pauline Minerva Wilson
6/4/2003,14285 Wycliff Way,0,pmw97@drexel.edu,Graduate,487-551-4736,14285 Wycliff Way,Master of Science in Special Education,,20000.0,74.97,pmw97,pmw97,pmw97,pmw97,Pauline Margaret Wallis
1/17/2003,2500 Medallion Drive,0,pnb21@drexel.edu,Undergraduate,645-403-6886,2500 Medallion Drive,Bachelor of Science in Health Services Administration,,16200.0,0.0,pnb21,pnb21,pnb21,pnb21,Priscilla Norma Beckford
3/16/2003,1818 Bay Street,0,pnc43@drexel.edu,Graduate,293-973-5389,1818 Bay Street,Master of Science in Robotics and Autonomy,,18600.0,0.0,pnc43,pnc43,pnc43,pnc43,Patrick Norman Cox
6/23/1999,201 Juniper Springs Drive,0,pnc89@drexel.edu,Undergraduate,696-488-3055,201 Juniper Springs Drive,Bachelor of Science in Economics and Business,,20000.0,0.0,pnc89,pnc89,pnc89,pnc89,Peter Norman Carter
1/23/2003,"""3400 Lancaster Avenue Philadelphia",0,pnh12@drexel.edu,Undergraduate,422-183-9009,"""3400 Lancaster Avenue Philadelphia",Bachelor of Arts in Philosophy,,18600.0,49.68,pnh12,pnh12,pnh12,pnh12,Patricia Natalie Howell
6/21/2003,22709 Canyon Terrace Drive,0,pnh19@drexel.edu,Graduate,853-463-7226,22709 Canyon Terrace Drive,"Master of Science in Communication, Culture and Media",Minor in Electrical Engineering,20000.0,0.0,pnh19,pnh19,pnh19,pnh19,Patti Nancy Heard
3/22/2003,894 Windmill Park Lane,0,pno34@drexel.edu,Graduate,237-296-7627,894 Windmill Park Lane,Master of Science in Interior Architecture,,20000.0,0.0,pno34,pno34,pno34,pno34,Pearl Nell Ortiz
7/7/2003,"""3200 Chestnut Street Philadelphia",0,pns32@drexel.edu,Undergraduate,885-839-1451,"""3200 Chestnut Street Philadelphia",Bachelor of Science in Chemistry-Biochemistry Concentration,Minor in TV Production and Media Management,16200.0,0.0,pns32,pns32,pns32,pns32,Patricia Nancy Smith
10/14/1999,"""223 N. 34th Street Philadelphia",0,pns428@drexel.edu,Undergraduate,850-596-1222,"""223 N. 34th Street Philadelphia",Bachelor of Arts in Computer Science in Computer Science,,16200.0,27.05,pns428,pns428,pns428,pns428,Paula Nancy Schiele
7/10/1999,826 Webster Street,0,pns60@drexel.edu,Graduate,718-926-8529,826 Webster Street,Master of Science in Drexel Pathway to Medical School,Minor in Architecture,16200.0,0.0,pns60,pns60,pns60,pns60,Philip Nick Shavers
11/15/2004,31250 Courthouse Drive,0,pnt225@drexel.edu,Undergraduate,610-402-9578,31250 Courthouse Drive,Bachelor of Science in Computer Science in Computer Science,,20000.0,50.54,pnt225,pnt225,pnt225,pnt225,Priscilla Nellie Talley
6/26/2003,"""3320 Powelton Avenue Philadelphia",0,pnw455@drexel.edu,Undergraduate,891-181-1349,"""3320 Powelton Avenue Philadelphia",Bachelor of Science in Computing and Security Technology in Computing and Security Technology,,20000.0,3.29,pnw455,pnw455,pnw455,pnw455,Pamela Nancy Wood
7/9/2001,4971 Janet Court,0,ppa19@drexel.edu,Graduate,341-999-3495,4971 Janet Court,"Master of Science in Quality, Safety and Risk Management in Health Care",,16200.0,94.72,ppa19,ppa19,ppa19,ppa19,Patricia Palma Adkins
10/17/2003,"""223 N. 34th Street Philadelphia",0,ppb56@drexel.edu,Undergraduate,662-678-7292,"""223 N. 34th Street Philadelphia",Bachelor of Science in Nutrition and Foods,,18600.0,0.0,ppb56,ppb56,ppb56,ppb56,Peter Patrick Baker
5/15/2000,5792 Owl Hill Avenue,0,ppb995@drexel.edu,Undergraduate,959-826-7110,5792 Owl Hill Avenue,Bachelor of Science in Business and Engineering in Business and Engineering,,20000.0,0.0,ppb995,ppb995,ppb995,ppb995,Peter Paul Bradley
10/5/2002,3318 East Woodbine Road,0,ppc74@drexel.edu,Graduate,358-188-4887,3318 East Woodbine Road,Master of Science in Education Improvement and Transformation,,20000.0,37.43,ppc74,ppc74,ppc74,ppc74,Patricia Patricia Cass
2/11/2002,"""3301 Arch Street Philadelphia",0,pph589@drexel.edu,Undergraduate,276-146-3654,"""3301 Arch Street Philadelphia",Bachelor of Science in Interior Design,Minor in Human Computer Interaction,20000.0,0.0,pph589,pph589,pph589,pph589,Preston Pedro Harvey
8/9/2002,5430 Brookdale Avenue,0,ppl33@drexel.edu,Graduate,400-857-4719,5430 Brookdale Avenue,Master of Science in Sport Coaching Leadership,,18600.0,0.0,ppl33,ppl33,ppl33,ppl33,Paul Paul Long
7/26/2004,42223 Edgewood Street,0,ppm35@drexel.edu,Undergraduate,647-389-5720,42223 Edgewood Street,Bachelor of Science in Business Administration in Business Economics (co-major),Minor in Physics,20000.0,0.0,ppm35,ppm35,ppm35,ppm35,Phyllis Pamela Medina
1/24/1999,2755 Country Drive,0,ppm42@drexel.edu,Undergraduate,221-115-8561,2755 Country Drive,Bachelor of Science in Health Services Administration,,16200.0,42.68,ppm42,ppm42,ppm42,ppm42,Patricia Patricia Mcardle
2/13/2004,"""223 N. 34th Street Philadelphia",0,ppr306@drexel.edu,Undergraduate,281-351-8530,"""223 N. 34th Street Philadelphia",Bachelor of Science in Chemistry-Biochemistry Concentration,Minor in Corporate Entrepreneurship,18600.0,0.0,ppr306,ppr306,ppr306,ppr306,Paul Peter Reid
10/22/2002,1358 Scenic Avenue,0,ppr85@drexel.edu,Graduate,432-356-1808,1358 Scenic Avenue,Master of Public Health in Health Management and Policy,,20000.0,0.0,ppr85,ppr85,ppr85,ppr85,Peggy Paula Ro
6/4/2004,"""3200 Chestnut Street Philadelphia",0,pps44@drexel.edu,Undergraduate,298-159-4232,"""3200 Chestnut Street Philadelphia",Bachelor of Science in Westphal Studies Program,Minor in Biophysics,18600.0,0.0,pps44,pps44,pps44,pps44,Peter Patrick Sorell
5/15/2002,1358 Scenic Avenue,0,pps803@drexel.edu,Graduate,349-523-7418,1358 Scenic Avenue,Master of Science in Professional Studies,,18600.0,0.0,pps803,pps803,pps803,pps803,Patrick Percy Soto
1/3/2003,14347 Corvallis Street,0,pps818@drexel.edu,Graduate,493-936-7277,14347 Corvallis Street,Doctor of Philosophy in Materials Science and Engineering,,20000.0,0.0,pps818,pps818,pps818,pps818,Polly Patricia Shell
4/8/2004,"""3200 Race Street Philadelphia",0,ppt43@drexel.edu,Undergraduate,760-948-9291,"""3200 Race Street Philadelphia",Bachelor of Science in Construction Management in Construction Management,Minor in Bioscience and Society,20000.0,0.0,ppt43,ppt43,ppt43,ppt43,Patti Pamela Thomas
4/10/2003,310 12th Avenue,0,pra154@drexel.edu,Graduate,422-682-3156,310 12th Avenue,Doctor of Philosophy in Mathematics,Minor in Education,20000.0,0.0,pra154,pra154,pra154,pra154,Patricia Robin Adu
3/13/2000,"""325 N. 15th Street Philadelphia",0,prb47@drexel.edu,Undergraduate,819-376-6258,"""325 N. 15th Street Philadelphia",Bachelor of Science in Business Administration in Legal Studies,Minor in Legal Studies,16200.0,0.0,prb47,prb47,prb47,prb47,Patrick Robin Bernhard
2/8/2000,"""3301 Arch Street Philadelphia",0,prd63@drexel.edu,Undergraduate,434-592-4363,"""3301 Arch Street Philadelphia",Bachelor of Arts in Economics in Economic Analysis,,20000.0,0.0,prd63,prd63,prd63,prd63,Philip Robert Dabbs
3/7/2000,42223 Edgewood Street,0,prd725@drexel.edu,Graduate,320-450-1438,42223 Edgewood Street,Master of Science in Fashion Design,,16200.0,0.0,prd725,prd725,prd725,prd725,Pamela Robin Decourcey
5/8/2001,"""3200 Chestnut Street Philadelphia",0,prd88@drexel.edu,Undergraduate,946-811-8905,"""3200 Chestnut Street Philadelphia",Bachelor of Arts in Art History,Minor in Security Technology,16200.0,78.94,prd88,prd88,prd88,prd88,Pedro Robert Dorado
12/9/1985,266 South J Street,0,pre82@drexel.edu,Undergraduate,818-120-8862,266 South J Street,Bachelor of Science in Architectural Studies,Minor in Jewish Studies,18600.0,0.0,pre82,pre82,pre82,pre82,Pearl Rachel Edwards
9/13/1999,6420 Via Baron,0,prg62@drexel.edu,Graduate,740-313-1840,6420 Via Baron,Master of Science in Culinary Arts and Science,Minor in Somatics,20000.0,0.0,prg62,prg62,prg62,prg62,Pauline Rosemary Gibson
1/12/2003,11256 Palos Verdes Court,0,prh36@drexel.edu,Graduate,633-936-2531,11256 Palos Verdes Court,"Master of Science in Quality, Safety and Risk Management in Health Care",,18600.0,31.55,prh36,prh36,prh36,prh36,Paul Roy Herndon
6/20/2003,439 Crestmont Drive,0,prk71@drexel.edu,Undergraduate,476-748-7289,439 Crestmont Drive,"Bachelor of Science in Learning Sciences, Experience Design, and Technology",,20000.0,0.0,prk71,prk71,prk71,prk71,Paul Richard Kincaid
5/18/2002,1013 Balboa Avenue,0,prk90@drexel.edu,Undergraduate,621-134-4918,1013 Balboa Avenue,Bachelor of Science in Business Administration in Operations and Supply Chain Management,,18600.0,0.0,prk90,prk90,prk90,prk90,Patty Rhonda Kent
8/23/2004,1909 Seventh Street,0,prl62@drexel.edu,Graduate,643-938-4204,1909 Seventh Street,Master of Science in Physics,Minor in Virtual Reality & Immersive Media,20000.0,75.62,prl62,prl62,prl62,prl62,Pamela Rona Lester
3/7/2001,5805 Armada Drive,0,prl90@drexel.edu,Undergraduate,388-292-8926,5805 Armada Drive,Bachelor of Science in Nutrition and Foods,,16200.0,0.0,prl90,prl90,prl90,prl90,Phillip Roberto Lundquist
8/5/2001,"""223 N. 34th Street Philadelphia",0,prm59@drexel.edu,Undergraduate,453-429-8407,"""223 N. 34th Street Philadelphia",Bachelor of Science in Fashion Design,,18600.0,0.0,prm59,prm59,prm59,prm59,Philip Robert Mena
10/16/2003,35805 Alcazar Court,0,prm61@drexel.edu,Graduate,868-746-6899,35805 Alcazar Court,Master of Science in Complementary and Integrative Health,Minor in Nuclear Engineering,16200.0,0.0,prm61,prm61,prm61,prm61,Paul Ralph Menendez
12/8/1999,43626 Bryant Street,0,prm805@drexel.edu,Graduate,784-399-3775,43626 Bryant Street,Master of Science in Software Engineering in Software Engineering,Minor in Marketing,16200.0,23.5,prm805,prm805,prm805,prm805,Phillip Robert Martin
6/7/2000,"""3200 Race Street Philadelphia",0,prm857@drexel.edu,Undergraduate,623-570-1549,"""3200 Race Street Philadelphia",Bachelor of Science in Engineering in Engineering,Minor in Psychology,16200.0,61.97,prm857,prm857,prm857,prm857,Patrick Randall Merle
9/12/2003,Is Affiliated Housing,0,prm88@drexel.edu,Undergraduate,510-230-5005,Is Affiliated Housing,Bachelor of Science in Graphic Design,,20000.0,0.0,prm88,prm88,prm88,prm88,Priscilla Robin Martinez
1/15/2000,"""3175 John F Kennedy Boulevard Philadelphia",0,prn14@drexel.edu,Undergraduate,303-236-8333,"""3175 John F Kennedy Boulevard Philadelphia",Bachelor of Arts in Computer Science in Computer Science,,18600.0,35.82,prn14,prn14,prn14,prn14,Peter Richard Norris
11/10/2003,40700 Penn Lane,0,prn28@drexel.edu,Undergraduate,874-561-1616,40700 Penn Lane,Education Specialist in School Psychology,,20000.0,0.0,prn28,prn28,prn28,prn28,Patricia Rebecca Nixon
4/2/2002,1521 159th Avenue,0,prr258@drexel.edu,Graduate,636-657-6352,1521 159th Avenue,Doctor of Philosophy in Environmental Engineering,Minor in Legal Studies,16200.0,0.0,prr258,prr258,prr258,prr258,Paul Robert Russo
7/1/2000,3526 Sutton Loop,0,prr91@drexel.edu,Undergraduate,417-720-9788,3526 Sutton Loop,Bachelor of Science in Behavioral Health Counseling,Minor in Behavioral Economics and Business,18600.0,0.0,prr91,prr91,prr91,prr91,Peter Robert Rankin
3/7/1999,"""325 N. 15th Street Philadelphia",0,prs37@drexel.edu,Undergraduate,478-374-1145,"""325 N. 15th Street Philadelphia",Bachelor of Science in Chemistry,,16200.0,0.0,prs37,prs37,prs37,prs37,Pat Ralph Staples
