drexelID,name,action,system,date,time
mgr47,Marcia Rossi,logged-in,PuTTY,2022-07-03,08:55:16
emk44,Eunice Klein,logged-in,McGraw-Hill Connect,2022-07-03,10:29:25
dlb72,Debra Borowski,logged-in,PuTTY,2022-07-03,14:11:27
rlc88,Roy Ciaburri,logged-in,PuTTY,2022-07-03,14:48:05
icw45,Iris Wesley,logged-in,Tux,2022-07-03,17:34:40
aln619,Amanda Nystrom,logged-in,Tux,2022-07-03,19:38:45
cjm33,Charles Myers,logged-in,Degree Works,2022-07-03,20:43:15
fkp59,Frank Potter,logged-in,PuTTY,2022-07-03,23:30:09
mrh17,Monica Herron,logged-in,Blackboard Learn,2022-07-04,01:50:30
cls76,Charles Shelton,logged-in,Degree Works,2022-07-04,03:59:51
jmw93,John Wade,logged-in,PuTTY,2022-07-04,04:02:08
mrg554,Mark Garza,logged-in,Degree Works,2022-07-04,07:49:56
csb88,Carolyn Brown,logged-in,McGraw-Hill Connect,2022-07-04,08:53:21
jjb282,Jamey Barnwell,logged-in,McGraw-Hill Connect,2022-07-04,09:11:59
plr67,Patricia Rader,logged-in,Blackboard Learn,2022-07-04,11:47:39
arh52,Alfonso Hallam,logged-in,Degree Works,2022-07-04,15:30:13
ehj95,Evelina Jackson,logged-in,PuTTY,2022-07-04,15:32:39
gbp44,Grace Pruitt,logged-in,McGraw-Hill Connect,2022-07-04,17:08:20
ans75,Amelia Shilt,logged-in,PuTTY,2022-07-04,17:22:41
snw41,Steven Winfrey,logged-in,Tux,2022-07-04,20:22:36
lsr74,Lawrence Radebaugh,logged-in,Blackboard Learn,2022-07-04,21:14:04
msg57,Monica Gass,accessed,Zoom,2022-07-04,23:27:37
rrp12,Richard Plourd,logged-in,McGraw-Hill Connect,2022-07-05,02:01:52
faf13,Frank Foulger,logged-in,McGraw-Hill Connect,2022-07-05,04:45:43
rcw35,Ruby Wood,logged-in,Tux,2022-07-05,07:07:40
rar23,Ronald Russell,accessed,Zoom,2022-07-05,10:21:57
rje867,Rolland Emerson,accessed,Zoom,2022-07-05,10:48:36
kcl74,Kimberly Liles,logged-in,Degree Works,2022-07-05,14:31:48
esw37,Elizabeth White,logged-in,Tux,2022-07-05,17:46:41
mjh24,Marcelino Henrich,logged-in,Blackboard Learn,2022-07-05,20:28:00
gve26,Geneva Ernesto,logged-in,Tux,2022-07-05,21:22:43
hla17,Harvey Alvarez,accessed,Zoom,2022-07-06,00:30:38
vac806,Vicky Cottrell,accessed,Zoom,2022-07-06,04:18:18
tjg95,Terry Gerber,logged-in,McGraw-Hill Connect,2022-07-06,07:57:16
cjw48,Carol Wallace,logged-in,Tux,2022-07-06,11:02:51
kbc81,Karen Calderon,accessed,Zoom,2022-07-06,13:07:29
bsm69,Brian Marchand,logged-in,PuTTY,2022-07-06,16:34:44
rig81,Rachel Gallinari,logged-in,Tux,2022-07-06,19:23:33
jhr799,John Robinson,logged-in,PuTTY,2022-07-06,21:12:30
ltl11,Lucille Lundy,logged-in,Tux,2022-07-06,22:19:24
ejc62,Edward Curtis,accessed,Zoom,2022-07-07,01:08:20
pvw50,Patricia Williams,logged-in,PuTTY,2022-07-07,03:23:02
drk88,David Kiser,logged-in,Blackboard Learn,2022-07-07,05:46:43
ler602,Lanelle Ross,accessed,Zoom,2022-07-07,06:49:06
waw527,William Wilson,logged-in,McGraw-Hill Connect,2022-07-07,08:24:57
rtt49,Ruth Thompson,logged-in,PuTTY,2022-07-07,11:08:13
trr60,Terri Ramos,accessed,Zoom,2022-07-07,11:23:15
jmp99,Jason Prescott,logged-in,Degree Works,2022-07-07,15:01:29
eas22,Erwin Stevens,logged-in,Blackboard Learn,2022-07-07,15:13:45
cdd23,Caroline David,accessed,Zoom,2022-07-07,15:30:09
mgb298,Michael Briones,logged-in,Tux,2022-07-07,17:52:49
ejo712,Elena Ogren,logged-in,Degree Works,2022-07-07,17:55:36
rmw29,Rebecca Wertz,logged-in,Tux,2022-07-07,18:29:37
kza361,Karl Adamson,logged-in,Degree Works,2022-07-07,21:59:05
ces38,Christopher Sims,accessed,Zoom,2022-07-08,00:24:13
ldb41,Leon Burley,logged-in,Tux,2022-07-08,01:02:37
dth402,David Harris,accessed,Zoom,2022-07-08,02:25:06
jdo95,James Overby,logged-in,McGraw-Hill Connect,2022-07-08,03:40:19
cad46,Christopher Davis,logged-in,PuTTY,2022-07-08,07:14:03
mcd18,Myra Dykes,logged-in,Degree Works,2022-07-08,09:18:44
djh32,Dale Hall,logged-in,Blackboard Learn,2022-07-08,12:46:00
acr51,Anthony Rufi,accessed,Zoom,2022-07-08,16:16:05
fdc11,Freda Carter,logged-in,Tux,2022-07-08,16:56:41
cmc65,Cynthia Collura,logged-in,Tux,2022-07-08,20:02:30
ceb39,Charles Belcher,logged-in,Tux,2022-07-08,21:02:06
lbb98,Lori Brocato,logged-in,Tux,2022-07-08,21:22:18
kkm49,Keri Mcwhorter,logged-in,Blackboard Learn,2022-07-08,22:19:41
gfc25,George Crawford,accessed,Zoom,2022-07-08,22:30:14
vjj24,Vern Johnson,logged-in,Blackboard Learn,2022-07-09,00:51:06
gtj26,Gene Jackson,logged-in,McGraw-Hill Connect,2022-07-09,04:15:43
mjt32,Mohammad Thompson,logged-in,Blackboard Learn,2022-07-09,06:26:56
sdm20,Sandra Mcclain,logged-in,Degree Works,2022-07-09,10:26:45
mtg66,Mamie Grustas,logged-in,McGraw-Hill Connect,2022-07-09,12:47:29
jrm63,James Mccarthy,logged-in,Tux,2022-07-09,16:39:09
sce70,Steven Elick,accessed,Zoom,2022-07-09,19:14:05
jrh16,Jeffrey Hinkle,accessed,Zoom,2022-07-09,22:15:38
kld44,Kathy Dean,logged-in,Blackboard Learn,2022-07-10,01:48:28
elm13,Ethel Monk,accessed,Zoom,2022-07-10,04:18:36
smr66,Stephanie Rodriguez,logged-in,McGraw-Hill Connect,2022-07-10,05:27:15
rca66,Richard Allen,logged-in,PuTTY,2022-07-10,07:45:01
wjd936,Winfred Derrigo,logged-in,McGraw-Hill Connect,2022-07-10,09:46:12
ldk88,Louise Kohan,logged-in,PuTTY,2022-07-10,10:28:50
brg14,Bradley Graham,logged-in,McGraw-Hill Connect,2022-07-10,11:22:43
jfk62,Joseph Kobayashi,logged-in,PuTTY,2022-07-10,15:16:33
bmc82,Betty Causey,created-room,Zoom,2022-07-10,15:24:54
dsh55,Deborah Hilliard,logged-in,Tux,2022-07-10,16:55:13
ajg87,Alvin Gregory,created-room,Zoom,2022-07-10,20:02:04
fnm76,Francis Moreno,created-room,Zoom,2022-07-10,23:18:30
azy18,Anita Yingling,logged-in,PuTTY,2022-07-11,02:06:22
smn30,Sheila Numbers,logged-in,Blackboard Learn,2022-07-11,02:47:23
eps17,Edward Salgado,logged-in,PuTTY,2022-07-11,03:35:25
tbv939,Terry Valentine,logged-in,PuTTY,2022-07-11,05:49:18
ckb11,Christine Baldwin,accessed,Zoom,2022-07-11,09:02:38
vkc87,Verna Caldon,logged-in,PuTTY,2022-07-11,12:06:25
lpc83,Louise Crank,logged-in,Blackboard Learn,2022-07-11,13:33:43
klf35,Karen Frank,logged-in,PuTTY,2022-07-11,15:55:54
ejw56,Edward Wagner,logged-in,PuTTY,2022-07-11,19:47:56
fhr88,Frances Rogers,logged-in,Tux,2022-07-11,21:18:15
bbd93,Bradley Duhl,logged-in,Degree Works,2022-07-11,22:42:35
ncs934,Nicholas Stukel,logged-in,PuTTY,2022-07-12,02:24:08
dcj99,Donald Johnson,logged-in,PuTTY,2022-07-12,03:41:26
abd534,Anthony Davis,logged-in,Tux,2022-07-12,04:41:21
ras42,Rickey Sevilla,logged-in,Degree Works,2022-07-12,06:36:22
cwt28,Charles Thomas,logged-in,Degree Works,2022-07-12,08:09:17
bml97,Betty Lenz,logged-in,McGraw-Hill Connect,2022-07-12,09:28:04
bib68,Barbara Barton,logged-in,PuTTY,2022-07-12,11:48:15
mdm738,Melissa Mathews,logged-in,Degree Works,2022-07-12,15:36:01
npa71,Nancy Arnold,logged-in,McGraw-Hill Connect,2022-07-12,16:35:26
mlm17,Mary Meekins,logged-in,Tux,2022-07-12,17:51:51
lsb62,Leigh Bialaszewski,logged-in,Tux,2022-07-12,20:13:08
nrn66,Nona Nelson,logged-in,McGraw-Hill Connect,2022-07-12,20:16:52
bdb161,Bettye Bunnell,logged-in,Tux,2022-07-13,00:14:17
ajl359,Anna Lee,logged-in,Tux,2022-07-13,03:17:28
tjw601,Terry Weems,accessed,Zoom,2022-07-13,05:30:07
fmt67,Frederick Taylor,logged-in,Degree Works,2022-07-13,05:32:14
hme75,Helen Evans,logged-in,Blackboard Learn,2022-07-13,07:16:25
gkf30,Gloria Frailey,logged-in,Blackboard Learn,2022-07-13,09:57:24
chs51,Christopher Stansberry,logged-in,Tux,2022-07-13,12:30:34
rjp23,Robert Patton,logged-in,McGraw-Hill Connect,2022-07-13,16:04:58
asf226,Angelo Fitzloff,logged-in,McGraw-Hill Connect,2022-07-13,19:37:55
ssh97,Sara Huntsman,logged-in,Degree Works,2022-07-13,23:30:15
jkf43,Jamison Franklin,logged-in,PuTTY,2022-07-14,00:56:10
ver50,Venus Rivera,logged-in,Tux,2022-07-14,03:15:47
mbw921,Michael Walton,logged-in,Tux,2022-07-14,04:10:08
skh718,Stephen Harper,logged-in,Degree Works,2022-07-14,04:32:26
mes78,Marylin Steele,logged-in,Degree Works,2022-07-14,05:01:29
jja159,Jamie Acosta,logged-in,McGraw-Hill Connect,2022-07-14,09:00:23
jdh66,Joshua Hanna,accessed,Zoom,2022-07-14,09:50:56
trb70,Timothy Booth,logged-in,Tux,2022-07-14,10:16:28
mrb25,Mary Brown,logged-in,McGraw-Hill Connect,2022-07-14,11:18:47
mlg87,Michael Gonzalez,logged-in,Tux,2022-07-14,14:17:26
tjk89,Thomas Korol,logged-in,McGraw-Hill Connect,2022-07-14,17:29:51
lfm46,Lindsay Mangrum,logged-in,Degree Works,2022-07-14,21:11:00
djt85,David Tomlin,logged-in,Degree Works,2022-07-14,23:20:17
jtc38,James Cooper,accessed,Zoom,2022-07-15,01:55:59
dtl64,Dennis Leja,logged-in,Degree Works,2022-07-15,04:48:20
jac907,Jacqueline Chirinos,logged-in,Degree Works,2022-07-15,07:07:10
ndv56,Nicholas Vasquez,logged-in,PuTTY,2022-07-15,08:09:03
acs32,Albert Spaulding,logged-in,Degree Works,2022-07-15,11:05:21
tsj26,Tommy Jeffreys,logged-in,PuTTY,2022-07-15,14:07:39
maw75,Mary Williams,logged-in,Tux,2022-07-15,15:57:01
nmt23,Norma Tilson,logged-in,McGraw-Hill Connect,2022-07-15,18:32:00
rar98,Ryan Rivera,logged-in,Degree Works,2022-07-15,18:53:32
jec299,Jaime Cadwell,accessed,Zoom,2022-07-15,19:08:24
etr704,Earl Rosenthal,accessed,Zoom,2022-07-15,20:48:37
gtj26,Gene Jackson,logged-in,Degree Works,2022-07-15,22:17:07
gjs96,George Short,logged-in,McGraw-Hill Connect,2022-07-15,22:25:09
lwa69,Lawrence Arant,accessed,Zoom,2022-07-15,23:18:42
bkm69,Bart Mckinley,logged-in,McGraw-Hill Connect,2022-07-15,23:53:34
wdd602,Wendell Droke,accessed,Zoom,2022-07-16,01:35:33
lmc423,Lewis Conrad,logged-in,McGraw-Hill Connect,2022-07-16,02:26:11
abj75,Amy Johnson,logged-in,PuTTY,2022-07-16,02:40:59
djd42,David Dixon,logged-in,Degree Works,2022-07-16,05:27:35
mkm44,Mary Miller,logged-in,McGraw-Hill Connect,2022-07-16,06:00:43
cat508,Cindy Thomas,logged-in,Tux,2022-07-16,07:25:35
tah58,Thomas Heilman,logged-in,Degree Works,2022-07-16,09:22:43
jks45,Juan Steenbergen,logged-in,Blackboard Learn,2022-07-16,09:58:25
tvw53,Tennille Williams,logged-in,Tux,2022-07-16,11:00:13
lrb72,Laura Barker,logged-in,McGraw-Hill Connect,2022-07-16,11:23:15
lcc833,Lora Carpenter,logged-in,Blackboard Learn,2022-07-16,13:43:34
jdm603,Jessica Martin,logged-in,Tux,2022-07-16,16:03:46
tmn38,Tonya Neal,logged-in,Degree Works,2022-07-16,16:25:19
hdj98,Henry Johnson,logged-in,PuTTY,2022-07-16,19:51:09
kgm91,Katherine Major,accessed,Zoom,2022-07-16,20:38:36
bgm67,Brandon Manzanarez,accessed,Zoom,2022-07-17,00:23:45
fiv45,Fern Vrbka,logged-in,PuTTY,2022-07-17,03:08:07
ced65,Colleen Deluca,logged-in,Degree Works,2022-07-17,03:58:45
mll75,Mary Lutz,logged-in,Blackboard Learn,2022-07-17,06:14:11
kya179,Kimberlee Amado,accessed,Zoom,2022-07-17,08:45:48
dpm70,Deborah Machenry,logged-in,Blackboard Learn,2022-07-17,09:31:02
rec156,Raymond Clary,logged-in,Tux,2022-07-17,12:15:46
tlc94,Theresa Carroll,logged-in,PuTTY,2022-07-17,14:39:20
hvg44,Helga Goldston,logged-in,Blackboard Learn,2022-07-17,17:02:54
abk23,April Kimme,accessed,Zoom,2022-07-17,17:25:19
hsb86,Herbert Bustamante,logged-in,Tux,2022-07-17,20:45:47
hth523,Hugh Harres,logged-in,Blackboard Learn,2022-07-18,00:00:11
apt68,Alma Tiley,logged-in,Blackboard Learn,2022-07-18,02:05:18
eav95,Elenore Villa,logged-in,Blackboard Learn,2022-07-18,02:15:19
dtm30,Danielle Mertes,logged-in,Blackboard Learn,2022-07-18,03:54:41
msm37,Marian Minor,logged-in,Degree Works,2022-07-18,06:03:55
rvb788,Rose Brown,logged-in,Blackboard Learn,2022-07-18,09:31:16
ems80,Estela Solar,logged-in,Blackboard Learn,2022-07-18,12:19:24
rcb64,Robert Backey,logged-in,Degree Works,2022-07-18,12:40:57
sjg65,Sylvia George,logged-in,Tux,2022-07-18,16:08:10
rfh86,Robert Horton,accessed,Zoom,2022-07-18,19:54:26
sls80,Shirlee Shipe,logged-in,Tux,2022-07-18,20:39:03
rmd77,Raymond David,logged-in,Blackboard Learn,2022-07-18,22:51:00
cad448,Crystal Dickson,logged-in,PuTTY,2022-07-19,01:01:29
jci66,Judy Ibarra,logged-in,Tux,2022-07-19,03:15:53
agf16,Avril Frank,logged-in,Blackboard Learn,2022-07-19,04:51:13
hbm57,Howard Monske,logged-in,Tux,2022-07-19,06:19:40
njc14,Noah Carpenter,logged-in,Degree Works,2022-07-19,07:47:47
ddp78,Dinah Polo,accessed,Zoom,2022-07-19,07:59:24
djs932,Denver Simpson,logged-in,Blackboard Learn,2022-07-19,11:54:26
csq84,Cristina Qualls,logged-in,Degree Works,2022-07-19,14:36:24
hls87,Hugh Southern,accessed,Zoom,2022-07-19,16:50:17
rds74,Robert Stec,logged-in,McGraw-Hill Connect,2022-07-19,18:27:25
btc87,Brian Cleavenger,accessed,Zoom,2022-07-19,22:12:13
rdh81,Ronald Haws,logged-in,PuTTY,2022-07-20,00:31:41
jlm147,Janet Mckeel,logged-in,Degree Works,2022-07-20,02:10:56
pcp77,Patricia Pierre,accessed,Zoom,2022-07-20,02:16:04
srs36,Silas Scowden,logged-in,Degree Works,2022-07-20,03:33:46
dac915,Donna Carter,logged-in,Tux,2022-07-20,07:05:07
lpa69,Lisa Allen,logged-in,Tux,2022-07-20,07:52:51
tym51,Tracy Miller,logged-in,Tux,2022-07-20,09:28:16
ejw406,Edward White,logged-in,Blackboard Learn,2022-07-20,10:43:24
mmm31,Marion Mcglothlin,logged-in,McGraw-Hill Connect,2022-07-20,14:00:01
lcm87,Lee Martinez,logged-in,Blackboard Learn,2022-07-20,16:34:47
als20,Anne Stanfill,logged-in,Degree Works,2022-07-20,18:28:33
ddf96,Dennis Freeman,logged-in,PuTTY,2022-07-20,19:24:06
jks45,Juan Steenbergen,accessed,Zoom,2022-07-20,20:29:10
jmd97,John Desimone,logged-in,McGraw-Hill Connect,2022-07-20,21:19:50
lss655,Leo Samuels,logged-in,Degree Works,2022-07-20,22:31:33
jcc43,Jan Cook,accessed,Zoom,2022-07-21,02:24:32
kjh31,Kenneth Hier,created-room,Zoom,2022-07-21,05:43:13
tpm85,Twyla May,logged-in,Degree Works,2022-07-21,07:13:58
ejm57,Ellis Miller,logged-in,PuTTY,2022-07-21,10:28:34
icl71,Irene Lovelace,logged-in,PuTTY,2022-07-21,11:57:44
jjg40,Jan Glahn,logged-in,McGraw-Hill Connect,2022-07-21,14:45:20
gim83,Gladys Mcclellan,accessed,Zoom,2022-07-21,16:58:07
fmy17,Frank Young,logged-in,McGraw-Hill Connect,2022-07-21,18:35:12
btm56,Bella Morissette,logged-in,McGraw-Hill Connect,2022-07-21,19:14:03
hbs37,Harvey Sobers,logged-in,Degree Works,2022-07-21,21:25:00
ajm39,Alfred Munroe,logged-in,Tux,2022-07-21,23:48:11
zdb40,Zachariah Boyd,logged-in,McGraw-Hill Connect,2022-07-22,03:47:19
mrc95,Michael Cotton,logged-in,Tux,2022-07-22,07:16:35
dmc36,Dana Coburn,logged-in,Degree Works,2022-07-22,07:37:38
mar886,Mary Rich,logged-in,Blackboard Learn,2022-07-22,09:08:39
kch43,Karen Hart,logged-in,Tux,2022-07-22,09:48:01
pmd66,Pamela Deshotel,logged-in,Tux,2022-07-22,12:53:21
agc931,Adam Collins,created-room,Zoom,2022-07-22,16:05:22
psa99,Patricia Adkins,logged-in,PuTTY,2022-07-22,19:28:35
skd82,Sean Davies,created-room,Zoom,2022-07-22,19:39:39
mta838,Matthew Andrews,logged-in,McGraw-Hill Connect,2022-07-22,20:50:43
mmr99,Martha Rosen,created-room,Zoom,2022-07-22,22:30:38
sbr312,Sally Rainey,logged-in,Tux,2022-07-23,00:40:30
kes29,Kathryn Stevens,accessed,Zoom,2022-07-23,02:08:16
sem64,Sylvia Mitchell,logged-in,Degree Works,2022-07-23,04:18:57
eam21,Elinor Maloney,logged-in,McGraw-Hill Connect,2022-07-23,05:25:15
jrf70,Judith French,logged-in,Tux,2022-07-23,07:18:34
cds13,Carmen Spearman,logged-in,Blackboard Learn,2022-07-23,10:39:11
dcb849,Daniel Bragg,logged-in,PuTTY,2022-07-23,12:56:39
hdn56,Heidi North,logged-in,Tux,2022-07-23,16:08:36
jkw82,James Walko,logged-in,Blackboard Learn,2022-07-23,16:44:56
bpa83,Betty Antoniou,logged-in,PuTTY,2022-07-23,19:50:08
tms63,Terry Stevens,logged-in,Blackboard Learn,2022-07-23,22:59:02
rls41,Rachael Senz,logged-in,Blackboard Learn,2022-07-24,01:38:34
jas81,Juana Sandstrom,accessed,Zoom,2022-07-24,02:09:53
ech761,Eric Hayes,logged-in,Tux,2022-07-24,03:56:24
slb39,Shirley Baker,logged-in,Blackboard Learn,2022-07-24,06:00:23
tmk543,Timothy Kranz,logged-in,Blackboard Learn,2022-07-24,08:33:14
yee896,Yvonne Edison,logged-in,Blackboard Learn,2022-07-24,08:38:55
srp49,Sara Petersen,accessed,Zoom,2022-07-24,12:03:34
dad44,Deanne Drennan,logged-in,PuTTY,2022-07-24,16:01:32
kwp13,Keith Petrarca,logged-in,McGraw-Hill Connect,2022-07-24,17:57:00
kat94,Kristin Turcotte,logged-in,Blackboard Learn,2022-07-24,18:05:10
rsc47,Richard Caldwell,logged-in,McGraw-Hill Connect,2022-07-24,18:38:29
rww85,Royce Willis,logged-in,McGraw-Hill Connect,2022-07-24,21:17:04
tes653,Tracy Schlagel,accessed,Zoom,2022-07-24,23:39:48
rka42,Robert Austin,logged-in,Tux,2022-07-25,01:16:52
sdg50,Scott Gould,logged-in,Blackboard Learn,2022-07-25,02:52:33
bec869,Billy Cyr,logged-in,Blackboard Learn,2022-07-25,05:52:32
rhm44,Ronald Miller,logged-in,Tux,2022-07-25,07:30:04
ebd35,Eric Deleon,logged-in,Tux,2022-07-25,08:38:54
hcg834,Herbert Gordon,logged-in,Degree Works,2022-07-25,11:33:13
jkc92,John Craig,logged-in,Tux,2022-07-25,14:28:19
mam10,Margarita Madison,logged-in,Tux,2022-07-25,15:42:42
ejg34,Earl Graham,logged-in,Blackboard Learn,2022-07-25,16:01:13
smv24,Sean Vargas,logged-in,Blackboard Learn,2022-07-25,17:20:00
jbl11,Jennifer Lipka,logged-in,Degree Works,2022-07-25,20:59:31
ppa19,Patricia Adkins,logged-in,Degree Works,2022-07-26,00:22:40
hpt36,Helen Thomas,logged-in,PuTTY,2022-07-26,02:44:23
awj55,Alden Jones,logged-in,Degree Works,2022-07-26,03:33:36
jcp372,Juan Preskar,logged-in,Tux,2022-07-26,07:06:05
mfk33,Mary Krahn,logged-in,PuTTY,2022-07-26,10:21:22
jgc71,Joseph Conners,logged-in,McGraw-Hill Connect,2022-07-26,13:35:48
mtb88,Mary Barker,accessed,Zoom,2022-07-26,15:50:25
mmc91,Margaret Cole,logged-in,McGraw-Hill Connect,2022-07-26,17:01:08
tsj26,Tommy Jeffreys,created-room,Zoom,2022-07-26,17:05:19
hys34,Hope Stupar,logged-in,Tux,2022-07-26,20:15:32
gmm76,Gracie Meyer,logged-in,McGraw-Hill Connect,2022-07-26,23:24:35
bsk877,Brenda Keirnan,logged-in,Degree Works,2022-07-26,23:33:39
mtt48,Mark Thompson,logged-in,Tux,2022-07-27,02:27:41
rsp61,Ruth Perri,logged-in,Blackboard Learn,2022-07-27,04:31:33
fcp33,Frances Porter,logged-in,Degree Works,2022-07-27,06:58:05
bvh86,Bessie Hecker,logged-in,Tux,2022-07-27,10:45:13
tih95,Thelma Hernandez,logged-in,Blackboard Learn,2022-07-27,14:11:48
mtm579,Michael Mendoza,created-room,Zoom,2022-07-27,15:52:27
jjd57,John Dunaway,logged-in,McGraw-Hill Connect,2022-07-27,15:53:33
jpa87,Jill Alcazar,logged-in,Tux,2022-07-27,15:58:22
jlh68,Jennifer Hill,logged-in,Tux,2022-07-27,19:36:12
rsc99,Ronald Cooper,logged-in,Blackboard Learn,2022-07-27,22:07:24
jtd908,Justin Dupont,accessed,Zoom,2022-07-27,23:19:52
gsn40,Grace Nowak,logged-in,Blackboard Learn,2022-07-27,23:30:39
kmg79,Karen Garcia,logged-in,McGraw-Hill Connect,2022-07-28,02:30:09
chv43,Charles Vernon,logged-in,Tux,2022-07-28,04:23:04
ccl34,Carmen Little,accessed,Zoom,2022-07-28,04:28:43
ejl19,Etta Livesay,created-room,Zoom,2022-07-28,06:50:26
mrh16,Megan Hinrichs,logged-in,Tux,2022-07-28,08:15:47
slt241,Sandra Turner,logged-in,McGraw-Hill Connect,2022-07-28,09:33:39
ddj73,Dorothy Jones,logged-in,Blackboard Learn,2022-07-28,11:14:55
awd64,Antonio Duffy,logged-in,Blackboard Learn,2022-07-28,13:41:07
smd466,Sammy Delong,accessed,Zoom,2022-07-28,13:49:39
rks92,Roxana Spencer,logged-in,Blackboard Learn,2022-07-28,16:42:04
jcj78,Jean Johnson,logged-in,McGraw-Hill Connect,2022-07-28,20:31:45
kgt53,Krista Taormina,logged-in,Tux,2022-07-28,21:36:52
ebi19,Edwin Ivan,logged-in,Degree Works,2022-07-29,00:47:58
fwl30,Florence Lynch,logged-in,McGraw-Hill Connect,2022-07-29,04:26:48
rsb25,Regina Brown,logged-in,Tux,2022-07-29,07:51:19
ebd583,Ellis Doman,created-room,Zoom,2022-07-29,11:02:52
kmd382,Kerri Doane,accessed,Zoom,2022-07-29,14:37:42
jao82,James Oakes,accessed,Zoom,2022-07-29,17:49:52
eml67,Eric Lindsay,logged-in,Degree Works,2022-07-29,19:19:13
ajs61,Andrew Snyder,created-room,Zoom,2022-07-29,21:02:08
cao615,Christina Okeefe,logged-in,Degree Works,2022-07-29,23:18:01
dmk30,Doris Kelly,accessed,Zoom,2022-07-29,23:33:03
vls368,Victoria Scott,logged-in,PuTTY,2022-07-30,00:59:59
csh57,Candice Harris,logged-in,Tux,2022-07-30,01:12:52
kth49,Karen Hutchins,logged-in,Degree Works,2022-07-30,02:46:34
mrw37,Mary Walker,accessed,Zoom,2022-07-30,05:40:37
val684,Virginia Lovingood,logged-in,PuTTY,2022-07-30,09:19:40
jjs76,John Sneed,accessed,Zoom,2022-07-30,12:43:44
cob60,Calvin Brink,accessed,Zoom,2022-07-30,14:14:54
bpg39,Bobbi George,logged-in,Blackboard Learn,2022-07-30,14:26:50
veb55,Violet Bernhardt,logged-in,PuTTY,2022-07-30,14:59:28
edp34,Elaine Parker,accessed,Zoom,2022-07-30,15:11:55
lad415,Luella Dunn,logged-in,Tux,2022-07-30,15:31:49
hda401,Heather Austell,logged-in,McGraw-Hill Connect,2022-07-30,18:48:21
lmg28,Larry Goodwin,logged-in,McGraw-Hill Connect,2022-07-30,19:26:15
gim83,Gladys Mcclellan,accessed,Zoom,2022-07-30,23:16:56
kkl56,Kristopher Love,logged-in,Tux,2022-07-31,02:10:27
mew62,Marsha Williams,logged-in,PuTTY,2022-07-31,05:30:10
rmd77,Raymond David,logged-in,PuTTY,2022-07-31,07:01:21
ldn79,Louise Nelson,created-room,Zoom,2022-07-31,10:23:41
tns79,Thomas Schuler,accessed,Zoom,2022-07-31,14:13:49
sjw27,Sean Weaver,logged-in,PuTTY,2022-07-31,17:53:45
jmp43,Jessica Praino,logged-in,Tux,2022-07-31,20:52:54
jwo383,James Ortiz,logged-in,Tux,2022-08-01,00:46:04
lmr735,Luis Rosenthal,logged-in,PuTTY,2022-08-01,03:33:19
lrc24,Larry Cox,logged-in,Blackboard Learn,2022-08-01,06:10:53
sad88,Scott Dykes,created-room,Zoom,2022-08-01,09:34:48
slj52,Shirley Jewell,created-room,Zoom,2022-08-01,09:58:56
eam74,Elizabeth Midgley,accessed,Zoom,2022-08-01,11:18:38
aet78,Alexander Thibadeau,logged-in,Degree Works,2022-08-01,11:52:47
htz57,Hugo Zeller,logged-in,PuTTY,2022-08-01,13:07:32
jms15,James Smith,logged-in,Degree Works,2022-08-01,15:16:42
ajm57,Allen Mullins,logged-in,Degree Works,2022-08-01,17:08:04
jee82,Juana Eiche,logged-in,Degree Works,2022-08-01,18:37:11
ros20,Richard Steigerwalt,logged-in,McGraw-Hill Connect,2022-08-01,20:34:26
bno99,Billy Ortega,logged-in,Degree Works,2022-08-01,23:31:14
rwm29,Rodney Moore,logged-in,Tux,2022-08-02,03:17:47
pds40,Paul Skinner,logged-in,Tux,2022-08-02,06:20:52
fjg18,Frank Gaines,logged-in,PuTTY,2022-08-02,09:20:01
acd40,Amanda Deisher,accessed,Zoom,2022-08-02,09:49:05
lmr71,Lucille Rogers,logged-in,Blackboard Learn,2022-08-02,11:53:23
mit58,Mary Tidwell,logged-in,Blackboard Learn,2022-08-02,13:42:37
ejs57,Eugene Sullivan,logged-in,Degree Works,2022-08-02,13:54:12
yrb55,Yvonne Brewer,logged-in,Blackboard Learn,2022-08-02,14:31:31
csw702,Carolyn Wedgeworth,logged-in,PuTTY,2022-08-02,16:26:23
pjw25,Patricia Wickstrom,logged-in,Tux,2022-08-02,19:51:43
cbw63,Charlotte Weeks,logged-in,Blackboard Learn,2022-08-02,22:40:21
dtr703,Dan Rice,logged-in,Blackboard Learn,2022-08-02,23:44:50
lpn99,Lisa Nelson,logged-in,McGraw-Hill Connect,2022-08-02,23:59:29
ttv26,Tanya Vice,logged-in,Blackboard Learn,2022-08-03,03:36:31
tss83,Tiesha Sallee,logged-in,Degree Works,2022-08-03,05:34:06
jma90,Jose Acosta,accessed,Zoom,2022-08-03,08:51:26
jpj426,Judith Johnston,accessed,Zoom,2022-08-03,10:30:05
jcm18,Jason Markus,logged-in,McGraw-Hill Connect,2022-08-03,11:03:33
gvk83,Gayle Kister,logged-in,Tux,2022-08-03,11:54:35
jlr49,Jill Richard,logged-in,Blackboard Learn,2022-08-03,12:48:34
